,node,scenario,count,time_above
0,J105-S_depth,Base,0,0
1,J10-S_depth,Base,0,0
2,J116-S_depth,Base,3,15
3,J119-S_depth,Base,0,0
4,J128-S_depth,Base,0,0
5,J130-S_depth,Base,121,605
6,J131-S_depth,Base,0,0
7,J136-S_depth,Base,9,45
8,J138-S_depth,Base,0,0
9,J141-S_depth,Base,0,0
10,J157-S_depth,Base,8,40
11,J163-S_depth,Base,0,0
12,J165-S_depth,Base,0,0
13,J171-S_depth,Base,0,0
14,J177-S_depth,Base,0,0
15,J182-S_depth,Base,7,35
16,J191-S_depth,Base,0,0
17,J1-S_depth,Base,0,0
18,J204-S_depth,Base,0,0
19,J208-S_depth,Base,0,0
20,J211-S_depth,Base,0,0
21,J227-S_depth,Base,223,1115
22,J231-S_depth,Base,0,0
23,J232-S_depth,Base,0,0
24,J234-S_depth,Base,0,0
25,J238-S_depth,Base,0,0
26,J240-S_depth,Base,0,0
27,J245-S_depth,Base,5,25
28,J253-S_depth,Base,0,0
29,J260-S_depth,Base,0,0
30,J266-S_depth,Base,0,0
31,J268-S_depth,Base,0,0
32,J273-S_depth,Base,0,0
33,J278-S_depth,Base,0,0
34,J27-S_depth,Base,0,0
35,J280-S_depth,Base,6,30
36,J328-S_depth,Base,16,80
37,J329-S_depth,Base,0,0
38,J338-S_depth,Base,4,20
39,J33-S_depth,Base,12,60
40,J34-S_depth,Base,0,0
41,J361-S_depth,Base,6,30
42,J366-S_depth,Base,0,0
43,J385-S_depth,Base,30,150
44,J3-S_depth,Base,0,0
45,J413-S_depth,Base,0,0
46,J421-S_depth,Base,15,75
47,J42-S_depth,Base,0,0
48,J433-S_depth,Base,0,0
49,J437-S_depth,Base,0,0
50,J438-S_depth,Base,7,35
51,J450-S_depth,Base,0,0
52,J456-S_depth,Base,0,0
53,J45-S_depth,Base,0,0
54,J460-S_depth,Base,0,0
55,J461-S_depth,Base,0,0
56,J46-S_depth,Base,0,0
57,J471-S_depth,Base,10,50
58,J480-S_depth,Base,0,0
59,J484-S_depth,Base,6,30
60,J491-S_depth,Base,0,0
61,J492-S_depth,Base,0,0
62,J49-S_depth,Base,0,0
63,J4-S_depth,Base,0,0
64,J506-S_depth,Base,1,5
65,J507-S_depth,Base,7,35
66,J50-S_depth,Base,0,0
67,J512-S_depth,Base,0,0
68,J534-S_depth,Base,2,10
69,J539-S_depth,Base,19,95
70,J541-S_depth,Base,0,0
71,J548-S_depth,Base,23,115
72,J556-S_depth,Base,8,40
73,J567-S_depth,Base,0,0
74,J568-S_depth,Base,0,0
75,J571-S_depth,Base,0,0
76,J576-S_depth,Base,0,0
77,J578-S_depth,Base,0,0
78,J586-S_depth,Base,0,0
79,J587-S_depth,Base,9,45
80,J592-S_depth,Base,0,0
81,J5-S_depth,Base,3,15
82,J609-S_depth,Base,0,0
83,J60-S_depth,Base,0,0
84,J619-S_depth,Base,0,0
85,J620-S_depth,Base,237,1185
86,J624-S_depth,Base,211,1055
87,J62-S_depth,Base,17,85
88,J632-S_depth,Base,0,0
89,J637-S_depth,Base,0,0
90,J640-S_depth,Base,0,0
91,J659-S_depth,Base,6,30
92,J672-S_depth,Base,0,0
93,J675-S_depth,Base,3,15
94,J686-S_depth,Base,0,0
95,J694-S_depth,Base,0,0
96,J695-S_depth,Base,0,0
97,J712-S_depth,Base,0,0
98,J714-S_depth,Base,0,0
99,J71-S_depth,Base,20,100
100,J722-S_depth,Base,0,0
101,J72-S_depth,Base,0,0
102,J732-S_depth,Base,2,10
103,J733-S_depth,Base,0,0
104,J748-S_depth,Base,0,0
105,J749-S_depth,Base,0,0
106,J751-S_depth,Base,0,0
107,J756-S_depth,Base,11,55
108,J758-S_depth,Base,0,0
109,J760-S_depth,Base,0,0
110,J761-S_depth,Base,5,25
111,J762-S_depth,Base,0,0
112,J764-S_depth,Base,0,0
113,J765-S_depth,Base,0,0
114,J772-S_depth,Base,3,15
115,J782-S_depth,Base,0,0
116,J787-S_depth,Base,0,0
117,J789-S_depth,Base,0,0
118,J78-S_depth,Base,0,0
119,J792-S_depth,Base,15,75
120,J799-S_depth,Base,0,0
121,J7-S_depth,Base,31,155
122,J801-S_depth,Base,0,0
123,J80-S_depth,Base,0,0
124,J88-S_depth,Base,22,110
125,J8-S_depth,Base,44,220
126,J105-S_depth,I,0,0
127,J10-S_depth,I,0,0
128,J116-S_depth,I,0,0
129,J119-S_depth,I,0,0
130,J128-S_depth,I,0,0
131,J130-S_depth,I,89,445
132,J131-S_depth,I,0,0
133,J136-S_depth,I,4,20
134,J138-S_depth,I,0,0
135,J141-S_depth,I,0,0
136,J157-S_depth,I,1,5
137,J163-S_depth,I,0,0
138,J165-S_depth,I,0,0
139,J171-S_depth,I,0,0
140,J177-S_depth,I,0,0
141,J182-S_depth,I,0,0
142,J191-S_depth,I,0,0
143,J1-S_depth,I,0,0
144,J204-S_depth,I,0,0
145,J208-S_depth,I,1,5
146,J211-S_depth,I,0,0
147,J227-S_depth,I,83,415
148,J231-S_depth,I,0,0
149,J232-S_depth,I,0,0
150,J234-S_depth,I,0,0
151,J238-S_depth,I,0,0
152,J240-S_depth,I,0,0
153,J245-S_depth,I,0,0
154,J253-S_depth,I,0,0
155,J260-S_depth,I,0,0
156,J266-S_depth,I,0,0
157,J268-S_depth,I,0,0
158,J273-S_depth,I,0,0
159,J278-S_depth,I,0,0
160,J27-S_depth,I,0,0
161,J280-S_depth,I,1,5
162,J328-S_depth,I,18,90
163,J329-S_depth,I,0,0
164,J338-S_depth,I,0,0
165,J33-S_depth,I,10,50
166,J34-S_depth,I,0,0
167,J361-S_depth,I,0,0
168,J366-S_depth,I,0,0
169,J385-S_depth,I,32,160
170,J3-S_depth,I,0,0
171,J413-S_depth,I,0,0
172,J421-S_depth,I,9,45
173,J42-S_depth,I,0,0
174,J433-S_depth,I,0,0
175,J437-S_depth,I,0,0
176,J438-S_depth,I,0,0
177,J450-S_depth,I,0,0
178,J456-S_depth,I,0,0
179,J45-S_depth,I,0,0
180,J460-S_depth,I,0,0
181,J461-S_depth,I,0,0
182,J46-S_depth,I,0,0
183,J471-S_depth,I,11,55
184,J480-S_depth,I,0,0
185,J484-S_depth,I,0,0
186,J491-S_depth,I,0,0
187,J492-S_depth,I,0,0
188,J49-S_depth,I,0,0
189,J4-S_depth,I,0,0
190,J506-S_depth,I,3,15
191,J507-S_depth,I,0,0
192,J50-S_depth,I,0,0
193,J512-S_depth,I,0,0
194,J534-S_depth,I,1,5
195,J539-S_depth,I,16,80
196,J541-S_depth,I,0,0
197,J548-S_depth,I,23,115
198,J556-S_depth,I,7,35
199,J567-S_depth,I,0,0
200,J568-S_depth,I,0,0
201,J571-S_depth,I,0,0
202,J576-S_depth,I,0,0
203,J578-S_depth,I,0,0
204,J586-S_depth,I,0,0
205,J587-S_depth,I,9,45
206,J592-S_depth,I,0,0
207,J5-S_depth,I,0,0
208,J609-S_depth,I,0,0
209,J60-S_depth,I,0,0
210,J619-S_depth,I,0,0
211,J620-S_depth,I,234,1170
212,J624-S_depth,I,214,1070
213,J62-S_depth,I,9,45
214,J632-S_depth,I,0,0
215,J637-S_depth,I,0,0
216,J640-S_depth,I,0,0
217,J659-S_depth,I,8,40
218,J672-S_depth,I,0,0
219,J675-S_depth,I,3,15
220,J686-S_depth,I,0,0
221,J694-S_depth,I,0,0
222,J695-S_depth,I,0,0
223,J712-S_depth,I,0,0
224,J714-S_depth,I,0,0
225,J71-S_depth,I,9,45
226,J722-S_depth,I,0,0
227,J72-S_depth,I,0,0
228,J732-S_depth,I,0,0
229,J733-S_depth,I,0,0
230,J748-S_depth,I,0,0
231,J749-S_depth,I,0,0
232,J751-S_depth,I,0,0
233,J756-S_depth,I,12,60
234,J758-S_depth,I,0,0
235,J760-S_depth,I,0,0
236,J761-S_depth,I,0,0
237,J762-S_depth,I,0,0
238,J764-S_depth,I,0,0
239,J765-S_depth,I,0,0
240,J772-S_depth,I,2,10
241,J782-S_depth,I,0,0
242,J787-S_depth,I,0,0
243,J789-S_depth,I,0,0
244,J78-S_depth,I,0,0
245,J792-S_depth,I,16,80
246,J799-S_depth,I,0,0
247,J7-S_depth,I,26,130
248,J801-S_depth,I,0,0
249,J80-S_depth,I,0,0
250,J88-S_depth,I,19,95
251,J8-S_depth,I,35,175
252,J105-S_depth,V,0,0
253,J10-S_depth,V,0,0
254,J116-S_depth,V,3,15
255,J119-S_depth,V,0,0
256,J128-S_depth,V,0,0
257,J130-S_depth,V,112,560
258,J131-S_depth,V,0,0
259,J136-S_depth,V,9,45
260,J138-S_depth,V,0,0
261,J141-S_depth,V,0,0
262,J157-S_depth,V,8,40
263,J163-S_depth,V,0,0
264,J165-S_depth,V,0,0
265,J171-S_depth,V,0,0
266,J177-S_depth,V,0,0
267,J182-S_depth,V,7,35
268,J191-S_depth,V,0,0
269,J1-S_depth,V,0,0
270,J204-S_depth,V,0,0
271,J208-S_depth,V,0,0
272,J211-S_depth,V,0,0
273,J227-S_depth,V,223,1115
274,J231-S_depth,V,0,0
275,J232-S_depth,V,0,0
276,J234-S_depth,V,0,0
277,J238-S_depth,V,0,0
278,J240-S_depth,V,0,0
279,J245-S_depth,V,5,25
280,J253-S_depth,V,0,0
281,J260-S_depth,V,0,0
282,J266-S_depth,V,0,0
283,J268-S_depth,V,0,0
284,J273-S_depth,V,0,0
285,J278-S_depth,V,0,0
286,J27-S_depth,V,0,0
287,J280-S_depth,V,5,25
288,J328-S_depth,V,14,70
289,J329-S_depth,V,0,0
290,J338-S_depth,V,1,5
291,J33-S_depth,V,12,60
292,J34-S_depth,V,0,0
293,J361-S_depth,V,5,25
294,J366-S_depth,V,0,0
295,J385-S_depth,V,24,120
296,J3-S_depth,V,0,0
297,J413-S_depth,V,0,0
298,J421-S_depth,V,12,60
299,J42-S_depth,V,0,0
300,J433-S_depth,V,0,0
301,J437-S_depth,V,0,0
302,J438-S_depth,V,6,30
303,J450-S_depth,V,0,0
304,J456-S_depth,V,0,0
305,J45-S_depth,V,0,0
306,J460-S_depth,V,0,0
307,J461-S_depth,V,0,0
308,J46-S_depth,V,0,0
309,J471-S_depth,V,10,50
310,J480-S_depth,V,0,0
311,J484-S_depth,V,6,30
312,J491-S_depth,V,0,0
313,J492-S_depth,V,0,0
314,J49-S_depth,V,0,0
315,J4-S_depth,V,0,0
316,J506-S_depth,V,1,5
317,J507-S_depth,V,7,35
318,J50-S_depth,V,0,0
319,J512-S_depth,V,0,0
320,J534-S_depth,V,2,10
321,J539-S_depth,V,16,80
322,J541-S_depth,V,0,0
323,J548-S_depth,V,20,100
324,J556-S_depth,V,8,40
325,J567-S_depth,V,0,0
326,J568-S_depth,V,0,0
327,J571-S_depth,V,0,0
328,J576-S_depth,V,0,0
329,J578-S_depth,V,0,0
330,J586-S_depth,V,0,0
331,J587-S_depth,V,8,40
332,J592-S_depth,V,0,0
333,J5-S_depth,V,3,15
334,J609-S_depth,V,0,0
335,J60-S_depth,V,0,0
336,J619-S_depth,V,0,0
337,J620-S_depth,V,215,1075
338,J624-S_depth,V,183,915
339,J62-S_depth,V,17,85
340,J632-S_depth,V,0,0
341,J637-S_depth,V,0,0
342,J640-S_depth,V,0,0
343,J659-S_depth,V,6,30
344,J672-S_depth,V,0,0
345,J675-S_depth,V,3,15
346,J686-S_depth,V,0,0
347,J694-S_depth,V,0,0
348,J695-S_depth,V,0,0
349,J712-S_depth,V,0,0
350,J714-S_depth,V,0,0
351,J71-S_depth,V,20,100
352,J722-S_depth,V,0,0
353,J72-S_depth,V,0,0
354,J732-S_depth,V,2,10
355,J733-S_depth,V,0,0
356,J748-S_depth,V,0,0
357,J749-S_depth,V,0,0
358,J751-S_depth,V,0,0
359,J756-S_depth,V,9,45
360,J758-S_depth,V,0,0
361,J760-S_depth,V,0,0
362,J761-S_depth,V,5,25
363,J762-S_depth,V,0,0
364,J764-S_depth,V,0,0
365,J765-S_depth,V,0,0
366,J772-S_depth,V,1,5
367,J782-S_depth,V,0,0
368,J787-S_depth,V,0,0
369,J789-S_depth,V,0,0
370,J78-S_depth,V,0,0
371,J792-S_depth,V,15,75
372,J799-S_depth,V,0,0
373,J7-S_depth,V,31,155
374,J801-S_depth,V,0,0
375,J80-S_depth,V,0,0
376,J88-S_depth,V,22,110
377,J8-S_depth,V,44,220
378,J105-S_depth,V&I,0,0
379,J10-S_depth,V&I,0,0
380,J116-S_depth,V&I,0,0
381,J119-S_depth,V&I,0,0
382,J128-S_depth,V&I,0,0
383,J130-S_depth,V&I,83,415
384,J131-S_depth,V&I,0,0
385,J136-S_depth,V&I,4,20
386,J138-S_depth,V&I,0,0
387,J141-S_depth,V&I,0,0
388,J157-S_depth,V&I,0,0
389,J163-S_depth,V&I,0,0
390,J165-S_depth,V&I,0,0
391,J171-S_depth,V&I,0,0
392,J177-S_depth,V&I,0,0
393,J182-S_depth,V&I,0,0
394,J191-S_depth,V&I,0,0
395,J1-S_depth,V&I,0,0
396,J204-S_depth,V&I,0,0
397,J208-S_depth,V&I,0,0
398,J211-S_depth,V&I,0,0
399,J227-S_depth,V&I,83,415
400,J231-S_depth,V&I,0,0
401,J232-S_depth,V&I,0,0
402,J234-S_depth,V&I,0,0
403,J238-S_depth,V&I,0,0
404,J240-S_depth,V&I,0,0
405,J245-S_depth,V&I,0,0
406,J253-S_depth,V&I,0,0
407,J260-S_depth,V&I,0,0
408,J266-S_depth,V&I,0,0
409,J268-S_depth,V&I,0,0
410,J273-S_depth,V&I,0,0
411,J278-S_depth,V&I,0,0
412,J27-S_depth,V&I,0,0
413,J280-S_depth,V&I,0,0
414,J328-S_depth,V&I,16,80
415,J329-S_depth,V&I,0,0
416,J338-S_depth,V&I,0,0
417,J33-S_depth,V&I,10,50
418,J34-S_depth,V&I,0,0
419,J361-S_depth,V&I,0,0
420,J366-S_depth,V&I,0,0
421,J385-S_depth,V&I,26,130
422,J3-S_depth,V&I,0,0
423,J413-S_depth,V&I,0,0
424,J421-S_depth,V&I,8,40
425,J42-S_depth,V&I,0,0
426,J433-S_depth,V&I,0,0
427,J437-S_depth,V&I,0,0
428,J438-S_depth,V&I,0,0
429,J450-S_depth,V&I,0,0
430,J456-S_depth,V&I,0,0
431,J45-S_depth,V&I,0,0
432,J460-S_depth,V&I,0,0
433,J461-S_depth,V&I,0,0
434,J46-S_depth,V&I,0,0
435,J471-S_depth,V&I,10,50
436,J480-S_depth,V&I,0,0
437,J484-S_depth,V&I,0,0
438,J491-S_depth,V&I,0,0
439,J492-S_depth,V&I,0,0
440,J49-S_depth,V&I,0,0
441,J4-S_depth,V&I,0,0
442,J506-S_depth,V&I,3,15
443,J507-S_depth,V&I,0,0
444,J50-S_depth,V&I,0,0
445,J512-S_depth,V&I,0,0
446,J534-S_depth,V&I,1,5
447,J539-S_depth,V&I,14,70
448,J541-S_depth,V&I,0,0
449,J548-S_depth,V&I,20,100
450,J556-S_depth,V&I,7,35
451,J567-S_depth,V&I,0,0
452,J568-S_depth,V&I,0,0
453,J571-S_depth,V&I,0,0
454,J576-S_depth,V&I,0,0
455,J578-S_depth,V&I,0,0
456,J586-S_depth,V&I,0,0
457,J587-S_depth,V&I,8,40
458,J592-S_depth,V&I,0,0
459,J5-S_depth,V&I,0,0
460,J609-S_depth,V&I,0,0
461,J60-S_depth,V&I,0,0
462,J619-S_depth,V&I,0,0
463,J620-S_depth,V&I,210,1050
464,J624-S_depth,V&I,186,930
465,J62-S_depth,V&I,9,45
466,J632-S_depth,V&I,0,0
467,J637-S_depth,V&I,0,0
468,J640-S_depth,V&I,0,0
469,J659-S_depth,V&I,8,40
470,J672-S_depth,V&I,0,0
471,J675-S_depth,V&I,3,15
472,J686-S_depth,V&I,0,0
473,J694-S_depth,V&I,0,0
474,J695-S_depth,V&I,0,0
475,J712-S_depth,V&I,0,0
476,J714-S_depth,V&I,0,0
477,J71-S_depth,V&I,9,45
478,J722-S_depth,V&I,0,0
479,J72-S_depth,V&I,0,0
480,J732-S_depth,V&I,0,0
481,J733-S_depth,V&I,0,0
482,J748-S_depth,V&I,0,0
483,J749-S_depth,V&I,0,0
484,J751-S_depth,V&I,0,0
485,J756-S_depth,V&I,12,60
486,J758-S_depth,V&I,0,0
487,J760-S_depth,V&I,0,0
488,J761-S_depth,V&I,0,0
489,J762-S_depth,V&I,0,0
490,J764-S_depth,V&I,0,0
491,J765-S_depth,V&I,0,0
492,J772-S_depth,V&I,0,0
493,J782-S_depth,V&I,0,0
494,J787-S_depth,V&I,0,0
495,J789-S_depth,V&I,0,0
496,J78-S_depth,V&I,0,0
497,J792-S_depth,V&I,16,80
498,J799-S_depth,V&I,0,0
499,J7-S_depth,V&I,26,130
500,J801-S_depth,V&I,0,0
501,J80-S_depth,V&I,0,0
502,J88-S_depth,V&I,19,95
503,J8-S_depth,V&I,35,175
